STF_ID,uM,%Pos  W2/Med,%Inh Cells/High,CanonicalSmiles,Selectivity,target
STF-006566,1.39,95.6,-21.6,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.16666666666666666,0
STF-006566,2.78,92.1,0.3,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.16666666666666666,0
STF-006566,5.56,104.2,8.1,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.16666666666666666,0
STF-006566,11.11,106.6,-15.6,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.16666666666666666,0
STF-006566,22.22,103.4,6.8,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C,0.16666666666666666,0
STF-002302,1.39,114.8,-16.6,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0.03281519861830743,0
STF-002302,2.78,112.1,-2.7,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0.03281519861830743,0
STF-002302,5.56,103.4,0.3,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0.03281519861830743,0
STF-002302,11.11,144.3,-31.3,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0.03281519861830743,1
STF-002302,22.22,104.8,18.7,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,0.03281519861830743,0
STF-006568,1.39,107.3,-15.8,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.046511627906976744,0
STF-006568,2.78,96.6,-7.0,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.046511627906976744,0
STF-006568,5.56,107.3,2.1,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.046511627906976744,0
STF-006568,11.11,128.7,-25.0,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.046511627906976744,0
STF-006568,22.22,108.3,-4.5,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.046511627906976744,0
STF-006267,1.39,111.1,-20.7,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.19122257053291536,0
STF-006267,2.78,102.4,-8.2,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.19122257053291536,0
STF-006267,5.56,87.0,3.9,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.19122257053291536,0
STF-006267,11.11,128.6,2.3,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.19122257053291536,0
STF-006267,22.22,47.0,51.6,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.19122257053291536,-1
STF-004793,1.39,89.2,-17.4,CS(=O)(=O)OCCCCOS(=O)(=O)C,0.013777267508610792,0
STF-004793,2.78,91.0,-10.7,CS(=O)(=O)OCCCCOS(=O)(=O)C,0.013777267508610792,0
STF-004793,5.56,93.7,8.1,CS(=O)(=O)OCCCCOS(=O)(=O)C,0.013777267508610792,0
STF-004793,11.11,118.4,-18.0,CS(=O)(=O)OCCCCOS(=O)(=O)C,0.013777267508610792,0
STF-004793,22.22,89.7,19.3,CS(=O)(=O)OCCCCOS(=O)(=O)C,0.013777267508610792,0
STF-006570,1.39,108.5,-17.4,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.4385432473444613,0
STF-006570,2.78,114.4,-3.4,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.4385432473444613,0
STF-006570,5.56,99.3,-0.3,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.4385432473444613,0
STF-006570,11.11,136.3,-29.7,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.4385432473444613,1
STF-006570,22.22,100.6,3.4,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,0.4385432473444613,0
STF-006627,1.39,111.4,-14.1,CC1(C2CCC1(C(=O)C2)C)C,0.01592356687898089,0
STF-006627,2.78,102.4,0.3,CC1(C2CCC1(C(=O)C2)C)C,0.01592356687898089,0
STF-006627,5.56,102.6,-8.1,CC1(C2CCC1(C(=O)C2)C)C,0.01592356687898089,0
STF-006627,11.11,151.4,-6.3,CC1(C2CCC1(C(=O)C2)C)C,0.01592356687898089,1
STF-006627,22.22,95.5,-6.8,CC1(C2CCC1(C(=O)C2)C)C,0.01592356687898089,0
STF-006572,1.39,94.3,-11.6,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,0.0,0
STF-006572,2.78,98.5,16.2,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,0.0,0
STF-006572,5.56,96.3,17.1,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,0.0,0
STF-006572,11.11,139.1,-23.4,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,0.0,1
STF-006572,22.22,97.0,-1.1,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,0.0,0
STF-006451,1.39,101.4,-25.7,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],0.0011198208286674132,0
STF-006451,2.78,116.6,-1.5,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],0.0011198208286674132,0
STF-006451,5.56,107.2,-21.3,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],0.0011198208286674132,0
STF-006451,11.11,89.5,13.3,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],0.0011198208286674132,0
STF-006451,22.22,115.7,-2.8,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],0.0011198208286674132,0
STF-006509,1.39,120.1,-9.1,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0.056338028169014086,0
STF-006509,2.78,105.2,-15.5,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0.056338028169014086,0
STF-006509,5.56,100.4,7.5,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0.056338028169014086,0
STF-006509,11.11,82.6,-7.8,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0.056338028169014086,0
STF-006509,22.22,113.9,-14.2,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,0.056338028169014086,0
STF-006452,1.39,102.5,-14.9,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,0.013333333333333334,0
STF-006452,2.78,96.0,-10.1,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,0.013333333333333334,0
STF-006452,5.56,100.4,12.9,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,0.013333333333333334,0
STF-006452,11.11,93.1,3.9,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,0.013333333333333334,0
STF-006452,22.22,99.8,13.0,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,0.013333333333333334,0
STF-006510,1.39,97.4,-12.4,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.023622047244094488,0
STF-006510,2.78,73.4,-32.6,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.023622047244094488,0
STF-006510,5.56,107.7,0.3,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.023622047244094488,0
STF-006510,11.11,91.2,-9.4,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.023622047244094488,0
STF-006510,22.22,100.6,11.3,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.023622047244094488,0
STF-006453,1.39,108.6,-5.8,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,0.04287369640787949,0
STF-006453,2.78,108.6,-7.0,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,0.04287369640787949,0
STF-006453,5.56,100.8,3.3,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,0.04287369640787949,0
STF-006453,11.11,90.5,-3.9,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,0.04287369640787949,0
STF-006453,22.22,65.4,2.3,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,0.04287369640787949,-1
STF-006511,1.39,106.8,-33.2,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,0.021739130434782608,0
STF-006511,2.78,104.5,-19.8,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,0.021739130434782608,0
STF-006511,5.56,87.0,2.7,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,0.021739130434782608,0
STF-006511,11.11,63.0,-14.8,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,0.021739130434782608,-1
STF-006511,22.22,97.1,11.3,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,0.021739130434782608,0
STF-006454,1.39,117.1,-18.3,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.047619047619047616,0
STF-006454,2.78,118.8,5.2,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.047619047619047616,0
STF-006454,5.56,96.7,10.5,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.047619047619047616,0
STF-006454,11.11,104.7,-1.6,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.047619047619047616,0
STF-006454,22.22,109.8,4.5,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,0.047619047619047616,0
STF-006512,1.39,69.6,2.5,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.25,-1
STF-006512,2.78,54.9,8.8,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.25,-1
STF-006512,5.56,21.2,68.2,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.25,-1
STF-006512,11.11,36.3,82.0,C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,0.25,-1
STF-006455,1.39,108.0,-11.6,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.029865125240847785,0
STF-006455,2.78,99.5,-34.5,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.029865125240847785,0
STF-006455,5.56,90.3,-11.1,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.029865125240847785,0
STF-006455,11.11,74.9,-7.8,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.029865125240847785,0
STF-006455,22.22,107.8,11.3,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0.029865125240847785,0
STF-006456,1.39,122.6,-22.4,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0.75,0
STF-006456,2.78,96.9,-16.2,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0.75,0
STF-006456,5.56,102.5,3.3,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0.75,0
STF-006456,11.11,82.8,-23.4,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0.75,0
STF-006456,22.22,103.6,19.3,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O,0.75,0
STF-006515,1.39,56.6,-11.6,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.06993642143505904,-1
STF-006515,2.78,97.9,-0.9,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.06993642143505904,0
STF-006515,5.56,111.9,0.3,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.06993642143505904,0
STF-006515,11.11,75.9,-5.5,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.06993642143505904,0
STF-006515,22.22,89.3,7.4,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0.06993642143505904,0
STF-006457,1.39,108.0,-44.8,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.0017730496453900709,0
STF-006457,2.78,91.2,-13.1,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.0017730496453900709,0
STF-006457,5.56,83.4,-2.7,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.0017730496453900709,0
STF-006457,11.11,69.8,-14.1,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.0017730496453900709,-1
STF-006457,22.22,102.0,-3.4,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC,0.0017730496453900709,0
STF-006516,1.39,106.5,-28.2,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,0.10382513661202186,0
STF-006516,2.78,85.9,-23.5,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,0.10382513661202186,0
STF-006516,5.56,96.7,2.1,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,0.10382513661202186,0
STF-006516,11.11,112.8,-21.9,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,0.10382513661202186,0
STF-006516,22.22,100.0,-0.6,CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3,0.10382513661202186,0
STF-006458,1.39,106.6,-15.8,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0.020429009193054137,0
STF-006458,2.78,78.8,-13.1,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0.020429009193054137,0
STF-006458,5.56,107.5,-3.9,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0.020429009193054137,0
STF-006458,11.11,108.3,-20.3,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0.020429009193054137,0
STF-006458,22.22,102.9,14.7,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0.020429009193054137,0
STF-006517,1.39,74.4,-27.4,C1CN(CC2=CC=CC=C21)C(=N)N,0.014184397163120567,0
STF-006517,2.78,90.9,-11.3,C1CN(CC2=CC=CC=C21)C(=N)N,0.014184397163120567,0
STF-006517,5.56,92.6,-8.1,C1CN(CC2=CC=CC=C21)C(=N)N,0.014184397163120567,0
STF-006517,11.11,90.7,-24.2,C1CN(CC2=CC=CC=C21)C(=N)N,0.014184397163120567,0
STF-006517,22.22,93.0,-18.1,C1CN(CC2=CC=CC=C21)C(=N)N,0.014184397163120567,0
STF-006574,1.39,120.3,-4.1,CN(C)C(=N)N=C(N)N,0.05351170568561873,0
STF-006574,2.78,111.6,-8.2,CN(C)C(=N)N=C(N)N,0.05351170568561873,0
STF-006574,5.56,83.1,-21.3,CN(C)C(=N)N=C(N)N,0.05351170568561873,0
STF-006574,11.11,97.8,-13.3,CN(C)C(=N)N=C(N)N,0.05351170568561873,0
STF-006574,22.22,100.8,11.3,CN(C)C(=N)N=C(N)N,0.05351170568561873,0
STF-006575,1.39,102.4,-34.9,CC(C)CC(CC(=O)O)CN,0.14285714285714285,0
STF-006575,2.78,82.6,-22.9,CC(C)CC(CC(=O)O)CN,0.14285714285714285,0
STF-006575,5.56,115.6,-6.9,CC(C)CC(CC(=O)O)CN,0.14285714285714285,0
STF-006575,11.11,120.6,-12.5,CC(C)CC(CC(=O)O)CN,0.14285714285714285,0
STF-006575,22.22,109.2,-2.3,CC(C)CC(CC(=O)O)CN,0.14285714285714285,0
STF-006629,1.39,115.0,-19.1,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,0.14285714285714285,0
STF-006629,2.78,114.2,-11.3,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,0.14285714285714285,0
STF-006629,5.56,91.1,-3.9,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,0.14285714285714285,0
STF-006629,11.11,98.6,-18.0,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C,0.14285714285714285,0
STF-006630,1.39,102.9,-21.6,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-006630,2.78,108.6,-10.7,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-006630,5.56,85.0,-8.1,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-006630,11.11,99.9,-38.3,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-006630,22.22,89.3,6.2,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,0.10416666666666667,0
STF-004227,1.39,111.2,-26.6,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0.6025316455696202,0
STF-004227,2.78,90.1,-2.7,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0.6025316455696202,0
STF-004227,5.56,79.5,-2.1,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0.6025316455696202,0
STF-004227,11.11,111.8,-18.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0.6025316455696202,0
STF-004227,22.22,88.7,7.4,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,0.6025316455696202,0
STF-006577,1.39,96.1,10.0,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.03162055335968379,0
STF-006577,2.78,95.8,-1.5,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.03162055335968379,0
STF-006577,5.56,85.8,-2.1,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.03162055335968379,0
STF-006577,11.11,124.7,-28.9,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.03162055335968379,0
STF-006577,22.22,79.4,-6.8,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,0.03162055335968379,0
STF-006459,1.39,73.5,-3.3,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,0
STF-006459,2.78,93.7,3.4,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,0
STF-006459,5.56,50.7,9.9,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,-1
STF-006459,11.11,27.9,33.6,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,-1
STF-006459,22.22,29.3,25.5,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,0.21428571428571427,-1
STF-006518,1.39,92.8,9.1,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0171606864274571,0
STF-006518,2.78,94.2,13.1,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0171606864274571,0
STF-006518,5.56,128.0,-21.3,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0171606864274571,0
STF-006518,11.11,104.8,-10.2,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0171606864274571,0
STF-006518,22.22,127.3,-2.3,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0.0171606864274571,0
STF-006460,1.39,93.0,-28.2,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,0.0801781737193764,0
STF-006460,2.78,118.4,0.9,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,0.0801781737193764,0
STF-006460,5.56,139.2,4.5,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,0.0801781737193764,1
STF-006460,11.11,97.9,7.8,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,0.0801781737193764,0
STF-006460,22.22,121.1,9.6,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,0.0801781737193764,0
STF-006519,1.39,105.3,-25.7,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0.0,0
STF-006519,2.78,105.6,2.7,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0.0,0
STF-006519,5.56,103.3,0.3,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0.0,0
STF-006519,11.11,95.7,-0.8,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0.0,0
STF-006519,22.22,82.2,21.0,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C,0.0,0
STF-004914,1.39,31.8,24.1,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.8117647058823529,-1
STF-004914,2.78,60.0,21.0,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.8117647058823529,-1
STF-004914,5.56,35.6,24.3,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.8117647058823529,-1
STF-004914,11.11,16.8,25.8,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.8117647058823529,-1
STF-004914,22.22,49.7,49.9,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,0.8117647058823529,-1
STF-006462,1.39,91.9,-21.6,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.03389830508474576,0
STF-006462,2.78,111.3,-5.2,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.03389830508474576,0
STF-006462,5.56,111.7,-6.9,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.03389830508474576,0
STF-006462,11.11,77.3,-25.0,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.03389830508474576,0
STF-006462,22.22,89.5,4.5,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,0.03389830508474576,0
STF-006521,1.39,134.1,-22.4,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)C(=O)OC)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,0.0,1
STF-006521,2.78,113.3,-11.9,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)C(=O)OC)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,0.0,0
STF-006521,5.56,117.1,-2.1,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)C(=O)OC)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,0.0,0
STF-006521,11.11,142.4,-13.3,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)C(=O)OC)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,0.0,1
STF-006521,22.22,118.4,7.9,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)C(=O)OC)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,0.0,0
STF-006522,1.39,107.2,-19.1,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0.0206794682422452,0
STF-006522,2.78,110.4,-10.7,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0.0206794682422452,0
STF-006522,5.56,105.2,-13.5,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0.0206794682422452,0
STF-006522,11.11,132.4,-7.8,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0.0206794682422452,1
STF-006522,22.22,112.0,5.1,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,0.0206794682422452,0
STF-006115,1.39,93.2,-21.6,CCN(C1=CC=CC=C1C)C(=O)C=CC,0.0015015015015015015,0
